0,0,126
0,1,63
0,2,182
0,3,60
0,4,88
0,5,106
0,6,54
0,7,147
0,8,57
0,9,78
0,10,106
0,11,9
0,12,103
0,13,105
0,14,7
0,15,115
0,16,102
0,17,100
0,18,47
0,19,91
0,20,157
0,21,33
0,22,71
0,23,97
0,24,144
0,25,56
0,26,141
0,27,43
0,28,83
0,29,166
0,30,82
0,31,128
0,32,85
0,33,124
0,34,146
0,35,110
0,36,109
0,37,92
0,38,81
0,39,60
0,40,103
0,41,49
0,42,47
0,43,54
0,44,111
0,45,121
0,46,52
0,47,98
0,48,135
0,49,13
0,50,102
0,51,72
0,52,96
0,53,153
0,54,37
0,55,138
0,56,10
0,57,43
0,58,79
0,59,97
0,60,165
0,61,72
0,62,106
0,63,20
0,64,36
0,65,157
0,66,133
0,67,172
0,68,114
0,69,159
0,70,114
0,71,58
0,72,95
0,73,153
0,74,60
0,75,86
0,76,105
0,77,37
0,78,119
0,79,77
0,80,132
0,81,146
0,82,78
0,83,101
0,84,78
0,85,117
0,86,66
0,87,91
0,88,184
0,89,97
0,90,104
0,91,121
0,92,172
0,93,103
0,94,49
0,95,154
0,96,162
0,97,104
0,98,94
0,99,163
1,0,92
1,1,117
1,2,103
1,3,38
1,4,101
1,5,83
1,6,76
1,7,122
1,8,100
1,9,98
1,10,119
1,11,140
1,12,99
1,13,57
1,14,54
1,15,128
1,16,37
1,17,119
1,18,96
1,19,108
1,20,100
1,21,76
1,22,155
1,23,100
1,24,30
1,25,52
1,26,100
1,27,87
1,28,143
1,29,30
1,30,119
1,31,76
1,32,94
1,33,50
1,34,42
1,35,113
1,36,157
1,37,152
1,38,62
1,39,55
1,40,39
1,41,91
1,42,165
1,43,118
1,44,98
1,45,74
1,46,112
1,47,49
1,48,105
1,49,57
1,50,146
1,51,64
1,52,36
1,53,39
1,54,82
1,55,145
1,56,21
1,57,126
1,58,94
1,59,129
1,60,60
1,61,45
1,62,63
1,63,140
1,64,101
1,65,49
1,66,141
1,67,188
1,68,143
1,69,67
1,70,150
1,71,153
1,72,117
1,73,110
1,74,47
1,75,84
1,76,177
1,77,12
1,78,77
1,79,58
1,80,35
1,81,80
1,82,86
1,83,148
1,84,92
1,85,51
1,86,29
1,87,126
1,88,115
1,89,53
1,90,56
1,91,62
1,92,61
1,93,74
1,94,82
1,95,62
1,96,75
1,97,90
1,98,69
1,99,141
2,0,55
2,1,63
2,2,101
2,3,63
2,4,184
2,5,71
2,6,61
2,7,117
2,8,96
2,9,113
2,10,55
2,11,119
2,12,170
2,13,89
2,14,101
2,15,48
2,16,57
2,17,79
2,18,161
2,19,13
2,20,76
2,21,89
2,22,36
2,23,163
2,24,75
2,25,96
2,26,153
2,27,77
2,28,73
2,29,119
2,30,46
2,31,119
2,32,133
2,33,121
2,34,128
2,35,84
2,36,75
2,37,199
2,38,28
2,39,73
2,40,92
2,41,110
2,42,101
2,43,43
2,44,133
2,45,97
2,46,100
2,47,49
2,48,173
2,49,179
2,50,73
2,51,104
2,52,43
2,53,143
2,54,100
2,55,135
2,56,56
2,57,140
2,58,129
2,59,142
2,60,88
2,61,65
2,62,29
2,63,92
2,64,60
2,65,136
2,66,170
2,67,98
2,68,69
2,69,110
2,70,115
2,71,156
2,72,51
2,73,77
2,74,57
2,75,106
2,76,27
2,77,96
2,78,105
2,79,194
2,80,169
2,81,106
2,82,14
2,83,89
2,84,134
2,85,80
2,86,112
2,87,158
2,88,68
2,89,56
2,90,25
2,91,70
2,92,106
2,93,100
2,94,171
2,95,55
2,96,93
2,97,111
2,98,117
2,99,81
3,0,101
3,1,154
3,2,109
3,3,63
3,4,31
3,5,28
3,6,82
3,7,36
3,8,169
3,9,101
3,10,106
3,11,160
3,12,176
3,13,132
3,14,33
3,15,132
3,16,95
3,17,103
3,18,86
3,19,161
3,20,50
3,21,54
3,22,120
3,23,49
3,24,42
3,25,181
3,26,76
3,27,79
3,28,158
3,29,112
3,30,56
3,31,5
3,32,122
3,33,96
3,34,91
3,35,154
3,36,84
3,37,122
3,38,145
3,39,118
3,40,117
3,41,75
3,42,60
3,43,177
3,44,185
3,45,71
3,46,104
3,47,80
3,48,46
3,49,29
3,50,115
3,51,77
3,52,49
3,53,148
3,54,91
3,55,110
3,56,100
3,57,169
3,58,100
3,59,44
3,60,65
3,61,183
3,62,163
3,63,22
3,64,170
3,65,75
3,66,92
3,67,96
3,68,95
3,69,173
3,70,133
3,71,102
3,72,143
3,73,100
3,74,70
3,75,158
3,76,116
3,77,114
3,78,58
3,79,151
3,80,61
3,81,132
3,82,62
3,83,109
3,84,181
3,85,162
3,86,86
3,87,145
3,88,82
3,89,138
3,90,112
3,91,83
3,92,132
3,93,82
3,94,133
3,95,94
3,96,147
3,97,98
3,98,42
3,99,68
4,0,103
4,1,144
4,2,129
4,3,96
4,4,88
4,5,43
4,6,71
4,7,37
4,8,78
4,9,85
4,10,128
4,11,128
4,12,111
4,13,66
4,14,128
4,15,72
4,16,118
4,17,115
4,18,91
4,19,110
4,20,98
4,21,99
4,22,94
4,23,49
4,24,72
4,25,146
4,26,170
4,27,38
4,28,93
4,29,75
4,30,126
4,31,72
4,32,80
4,33,166
4,34,94
4,35,146
4,36,116
4,37,116
4,38,98
4,39,65
4,40,45
4,41,53
4,42,23
4,43,106
4,44,76
4,45,74
4,46,129
4,47,109
4,48,27
4,49,105
4,50,53
4,51,73
4,52,26
4,53,171
4,54,143
4,55,123
4,56,148
4,57,157
4,58,152
4,59,134
4,60,124
4,61,177
4,62,155
4,63,155
4,64,31
4,65,183
4,66,61
4,67,119
4,68,116
4,69,117
4,70,43
4,71,89
4,72,31
4,73,75
4,74,145
4,75,36
4,76,73
4,77,42
4,78,119
4,79,82
4,80,148
4,81,138
4,82,77
4,83,133
4,84,148
4,85,159
4,86,111
4,87,152
4,88,187
4,89,96
4,90,51
4,91,148
4,92,122
4,93,107
4,94,76
4,95,153
4,96,55
4,97,129
4,98,93
4,99,148
5,0,87
5,1,110
5,2,121
5,3,11
5,4,72
5,5,151
5,6,146
5,7,140
5,8,72
