0,0,241008
0,1,239988
0,2,241777
0,3,210911
0,4,242245
0,5,252492
0,6,276622
0,7,258931
0,8,247215
0,9,275481
0,10,246106
0,11,289621
0,12,256792
0,13,253637
0,14,249667
0,15,287868
0,16,256386
0,17,250649
0,18,247355
0,19,255565
0,20,249030
0,21,253813
0,22,258262
0,23,276609
0,24,232143
0,25,275133
0,26,267847
0,27,264238
0,28,257890
0,29,274614
0,30,273747
0,31,237723
0,32,241074
0,33,260067
0,34,239775
0,35,251002
0,36,287546
0,37,240276
0,38,262201
0,39,211725
0,40,265454
0,41,278234
0,42,252395
0,43,266400
0,44,265567
0,45,237978
0,46,284439
0,47,266735
0,48,249661
0,49,244820
0,50,237058
0,51,256290
0,52,277942
0,53,260308
0,54,229098
0,55,264205
0,56,258496
0,57,278280
0,58,282223
0,59,274542
0,60,277511
0,61,289941
0,62,260218
0,63,280482
0,64,249140
0,65,248524
0,66,262254
0,67,304376
0,68,279103
0,69,271700
0,70,239948
0,71,264398
0,72,227783
0,73,286435
0,74,233131
0,75,262448
0,76,246465
0,77,286315
0,78,255080
0,79,243485
0,80,278441
0,81,271835
0,82,250700
0,83,264055
0,84,272580
0,85,279841
0,86,247534
0,87,312834
0,88,273281
0,89,243945
0,90,255566
0,91,265431
0,92,287012
0,93,255243
0,94,267296
0,95,260109
0,96,237120
0,97,271293
0,98,272020
0,99,261957
1,0,207829
1,1,180088
1,2,197341
1,3,181924
1,4,217185
1,5,208512
1,6,223847
1,7,217062
1,8,205791
1,9,243914
1,10,209602
1,11,240601
1,12,217556
1,13,225319
1,14,207235
1,15,224900
1,16,206399
1,17,226660
1,18,217205
1,19,223182
1,20,204530
1,21,224320
1,22,226363
1,23,231591
1,24,199398
1,25,240860
1,26,215220
1,27,210561
1,28,208888
1,29,202369
1,30,225547
1,31,222029
1,32,210293
1,33,220045
1,34,212037
1,35,218967
1,36,218859
1,37,218474
1,38,242640
1,39,190943
1,40,211476
1,41,216623
1,42,218270
1,43,217356
1,44,224288
1,45,196013
1,46,231103
1,47,224007
1,48,217263
1,49,205143
1,50,194162
1,51,215617
1,52,214413
1,53,211575
1,54,213103
1,55,221929
1,56,213002
1,57,236230
1,58,238396
1,59,241202
1,60,230465
1,61,224046
1,62,225724
1,63,233145
1,64,219645
1,65,219529
1,66,199751
1,67,241616
1,68,239422
1,69,224076
1,70,200932
1,71,229806
1,72,207311
1,73,224778
1,74,204566
1,75,216661
1,76,227142
1,77,223202
1,78,225326
1,79,205652
1,80,222748
1,81,220740
1,82,216429
1,83,217662
1,84,207960
1,85,221920
1,86,210221
1,87,251892
1,88,230509
1,89,198690
1,90,211024
1,91,197527
1,92,235691
1,93,205133
1,94,227002
1,95,208202
1,96,201472
1,97,218610
1,98,234539
1,99,217471
2,0,229991
2,1,220607
2,2,233821
2,3,216747
2,4,222039
2,5,244002
2,6,263735
2,7,229777
2,8,239844
2,9,276503
2,10,234411
2,11,276835
2,12,236731
2,13,256118
2,14,243753
2,15,250604
2,16,233716
2,17,262188
2,18,256399
2,19,238763
2,20,240441
2,21,245896
2,22,263535
2,23,272140
2,24,236290
2,25,276693
2,26,253016
2,27,241961
2,28,246862
2,29,243740
2,30,251525
2,31,236135
2,32,231994
2,33,249397
2,34,251615
2,35,240843
2,36,255569
2,37,241177
2,38,254296
2,39,211632
2,40,249852
2,41,238900
2,42,252911
2,43,237718
2,44,246664
2,45,241962
2,46,263513
2,47,252826
2,48,236727
2,49,251951
2,50,215890
2,51,246044
2,52,240788
2,53,241311
2,54,244315
2,55,262491
2,56,247067
2,57,257209
2,58,269364
2,59,268870
2,60,254631
2,61,265695
2,62,260635
2,63,253198
2,64,243209
2,65,240268
2,66,237189
2,67,275046
2,68,257517
2,69,261785
2,70,246528
2,71,268471
2,72,219188
2,73,240973
2,74,241258
2,75,261386
2,76,248600
2,77,260658
2,78,249090
2,79,236949
2,80,272815
2,81,248968
2,82,221214
2,83,249689
2,84,235267
2,85,266945
2,86,238492
2,87,284989
2,88,266856
2,89,227946
2,90,239066
2,91,242124
2,92,256630
2,93,243413
2,94,270300
2,95,238151
2,96,218492
2,97,252818
2,98,256006
2,99,242284
3,0,231597
3,1,242540
3,2,242224
3,3,214622
3,4,205705
3,5,251574
3,6,264288
3,7,260024
3,8,262042
3,9,297879
3,10,251095
3,11,270517
3,12,255440
3,13,246578
3,14,234210
3,15,274511
3,16,231518
3,17,250957
3,18,256959
3,19,243113
3,20,246735
3,21,248783
3,22,265752
3,23,270905
3,24,233882
3,25,278847
3,26,243561
3,27,245577
3,28,263698
3,29,242700
3,30,263121
3,31,233189
3,32,240623
3,33,241906
3,34,260120
3,35,224584
3,36,259282
3,37,259195
3,38,250797
3,39,216199
3,40,245587
3,41,258061
3,42,278535
3,43,252227
3,44,271150
3,45,246231
3,46,270113
3,47,255993
3,48,249758
3,49,246171
3,50,251806
3,51,244195
3,52,230906
3,53,242736
3,54,251248
3,55,270565
3,56,266299
3,57,285340
3,58,264748
3,59,264215
3,60,246951
3,61,274565
3,62,256034
3,63,254191
3,64,260919
3,65,252680
3,66,241749
3,67,281617
3,68,264918
3,69,264238
3,70,247256
3,71,266714
3,72,240862
3,73,252397
3,74,224935
3,75,248103
3,76,248277
3,77,259687
3,78,252253
3,79,234404
3,80,266907
3,81,250542
3,82,248532
3,83,239853
3,84,238527
3,85,264238
3,86,233616
3,87,287548
3,88,267503
3,89,227550
3,90,250751
3,91,245551
3,92,278376
3,93,243193
3,94,282459
3,95,259295
3,96,227499
3,97,261672
3,98,246895
3,99,243840
4,0,224849
4,1,246345
4,2,239132
4,3,217582
4,4,219844
4,5,252115
4,6,281935
4,7,263597
4,8,262660
4,9,308604
4,10,250470
4,11,271093
4,12,259030
4,13,265279
4,14,254188
4,15,278673
4,16,255732
4,17,253323
4,18,269524
4,19,252851
4,20,254109
4,21,244056
4,22,257081
4,23,282706
4,24,222856
4,25,286212
4,26,258672
4,27,254404
4,28,265303
4,29,272837
4,30,260531
4,31,255588
4,32,245888
4,33,256248
4,34,246972
4,35,251301
4,36,291823
4,37,269582
4,38,247627
4,39,207173
4,40,253014
4,41,273383
4,42,258038
4,43,248589
4,44,270363
4,45,242621
4,46,296344
4,47,272431
4,48,261612
4,49,261650
4,50,254603
4,51,250774
4,52,248091
4,53,248353
4,54,250095
4,55,289963
4,56,256982
4,57,286759
4,58,282915
4,59,265093
4,60,273159
4,61,265669
4,62,258055
4,63,279221
4,64,259961
4,65,263299
4,66,258446
4,67,289277
4,68,274136
4,69,262645
4,70,243827
4,71,265082
4,72,242768
4,73,262351
4,74,238765
4,75,262314
4,76,252748
4,77,273012
4,78,262810
4,79,254664
4,80,271347
4,81,268648
4,82,248074
4,83,251354
4,84,261783
4,85,264057
4,86,244200
4,87,305531
4,88,279402
4,89,251058
4,90,244544
4,91,255791
4,92,274465
4,93,231734
4,94,296771
4,95,245141
4,96,231779
4,97,267834
4,98,261904
4,99,252684
5,0,228018
5,1,236903
5,2,233825
5,3,217283
5,4,217309
5,5,250308
5,6,265926
5,7,261274
5,8,245675
5,9,284212
5,10,238616
5,11,260033
5,12,243923
5,13,251992
5,14,248256
5,15,270920
5,16,239080
5,17,255556
5,18,259333
5,19,224046
5,20,242065
5,21,254202
5,22,248378
5,23,264126
5,24,228727
5,25,274947
5,26,230172
5,27,224450
5,28,261633
5,29,265199
5,30,257903
5,31,251363
5,32,261397
5,33,251875
5,34,252313
5,35,226238
5,36,248219
5,37,251307
5,38,271166
5,39,211364
5,40,243208
5,41,269131
5,42,252131
5,43,236683
5,44,255055
5,45,259233
5,46,286924
5,47,258493
5,48,240865
5,49,238398
5,50,252254
5,51,239068
5,52,249813
5,53,259089
5,54,246108
5,55,260509
5,56,251440
5,57,266981
5,58,281075
5,59,282554
5,60,277420
5,61,262234
5,62,256372
5,63,260377
5,64,245155
5,65,255803
5,66,253827
5,67,291013
5,68,283093
5,69,263943
5,70,232682
5,71,241012
5,72,234120
5,73,259149
5,74,216302
5,75,254475
5,76,235675
5,77,272596
5,78,255945
5,79,245637
5,80,273580
5,81,267039
5,82,250003
5,83,236288
5,84,233267
5,85,259719
5,86,230092
5,87,287089
5,88,264595
5,89,247711
5,90,240828
5,91,263559
5,92,265486
5,93,241435
5,94,252374
5,95,254392
5,96,215962
5,97,275383
5,98,251245
5,99,259572
6,0,234315
6,1,265268
6,2,226821
6,3,232047
6,4,230020
6,5,240733
6,6,272961
6,7,259270
6,8,271556
6,9,292775
6,10,250050
6,11,276055
6,12,265841
6,13,259834
6,14,261549
6,15,272202
6,16,262933
6,17,234368
6,18,261549
6,19,233241
6,20,279572
6,21,250847
6,22,274800
6,23,280601
6,24,228672
6,25,279963
6,26,252957
6,27,254803
6,28,275224
6,29,272225
6,30,253762
6,31,233575
6,32,254790
6,33,260213
6,34,252619
6,35,239929
6,36,281360
6,37,246209
6,38,245319
6,39,217822
6,40,277786
6,41,275140
6,42,244929
6,43,252007
6,44,272192
6,45,261971
6,46,297340
6,47,267483
6,48,250065
6,49,257981
6,50,245326
6,51,263376
6,52,260821
6,53,245022
6,54,268543
6,55,275047
6,56,254633
6,57,288836
6,58,263240
6,59,280432
6,60,297778
6,61,285420
6,62,257738
6,63,277956
6,64,246273
6,65,252645
6,66,260762
6,67,297345
6,68,270912
6,69,271403
6,70,256342
6,71,256290
6,72,243039
6,73,270917
6,74,225693
6,75,255104
6,76,247577
6,77,270987
6,78,263607
6,79,243283
6,80,280472
6,81,276966
6,82,251575
6,83,248460
6,84,254144
6,85,266222
6,86,233726
6,87,299911
6,88,260194
6,89,244654
6,90,249906
6,91,258810
6,92,272747
6,93,243780
6,94,290203
6,95,268552
6,96,209811
6,97,274020
6,98,268305
6,99,246950
7,0,232779
7,1,225518
7,2,215789
7,3,206428
7,4,214510
7,5,234415
7,6,261666
7,7,235490
7,8,247364
7,9,269415
7,10,239802
7,11,270881
7,12,229763
7,13,232116
7,14,231810
7,15,248867
7,16,230257
7,17,235720
7,18,236321
7,19,228012
7,20,253263
7,21,251697
7,22,239261
7,23,255206
7,24,219636
7,25,277114
7,26,240028
7,27,238879
7,28,240481
7,29,244080
7,30,254244
7,31,225173
7,32,235251
7,33,235026
7,34,243486
7,35,241440
7,36,254788
7,37,255290
7,38,232918
7,39,206520
7,40,242471
7,41,246925
7,42,234928
7,43,238701
7,44,248796
7,45,240485
7,46,268813
7,47,255472
7,48,247303
7,49,242930
7,50,223817
7,51,255649
7,52,237091
7,53,249767
7,54,235935
7,55,264321
7,56,252752
7,57,264025
7,58,252235
7,59,264845
7,60,274972
7,61,263684
7,62,246371
7,63,251232
7,64,230557
7,65,234244
7,66,251230
7,67,264261
7,68,257057
7,69,251897
7,70,229627
7,71,230982
7,72,226818
7,73,249466
7,74,214129
7,75,253624
7,76,229157
7,77,260430
7,78,249114
7,79,227913
7,80,267328
7,81,260018
7,82,239535
7,83,240924
7,84,225155
7,85,242499
7,86,221749
7,87,287171
7,88,253461
7,89,210716
7,90,237152
7,91,223083
7,92,265568
7,93,227084
7,94,282555
7,95,250148
7,96,205778
7,97,252151
7,98,247366
7,99,245468
8,0,211583
8,1,221964
8,2,234085
8,3,193796
8,4,199766
8,5,234045
8,6,271831
8,7,243514
8,8,247660
8,9,257550
8,10,233645
8,11,255939
8,12,233889
8,13,231418
8,14,236305
8,15,245614
8,16,245101
8,17,237419
8,18,232956
8,19,228798
8,20,228591
8,21,217938
8,22,240031
8,23,262021
8,24,220904
8,25,268759
8,26,228970
8,27,230870
